"speciesid","Year","spending","X","speciesname","taxon","conservation_status","listed"
34735,1998,21352.2699386503,49793,"Silene perlmanii","Plants","1",1
34735,1999,18463.4153661465,49793,"Silene perlmanii","Plants","1",1
34735,2000,20638.5017421603,49793,"Silene perlmanii","Plants","1",1
34735,2001,691.981931112366,49793,"Silene perlmanii","Plants","1",1
34735,2002,1226.18121178432,49793,"Silene perlmanii","Plants","1",1
34735,2003,1332.0652173913,49793,"Silene perlmanii","Plants","1",1
34735,2004,2772.78295394389,49793,"Silene perlmanii","Plants","1",1
34735,2005,7411.9846390169,49793,"Silene perlmanii","Plants","1",1
34735,2006,3631.51636904762,49793,"Silene perlmanii","Plants","1",1
34735,2007,1064.10998552822,49793,"Silene perlmanii","Plants","1",1
34735,2008,4098.28146771946,49793,"Silene perlmanii","Plants","1",1
34735,2009,5827.55244755245,49793,"Silene perlmanii","Plants","1",1
34735,2010,4023.19119669876,49793,"Silene perlmanii","Plants","1",1
34735,2011,17055.6469542019,49793,"Silene perlmanii","Plants","1",1
34735,2012,10985.7321428571,49793,"Silene perlmanii","Plants","1",1
34735,2013,16212.3656652361,49793,"Silene perlmanii","Plants","1",1
34741,2014,21997.9062103929,49819,"Platydesma remyi","Plants","1",1
34741,2015,7829.75569620253,49819,"Platydesma remyi","Plants","1",1
34741,2016,15735.42,49819,"Platydesma remyi","Plants","1",1
34841,2014,10632.3903675539,49921,"Diellia falcata","Plants","2 ",1
34841,2015,6960.01265822785,49921,"Diellia falcata","Plants","2 ",1
34841,2016,5645.47,49921,"Diellia falcata","Plants","2 ",1
34841,1996,9372.84894837476,49921,"Diellia falcata","Plants","2 ",1
34841,1997,5344.85981308411,49921,"Diellia falcata","Plants","2 ",1
34841,1998,40298.6503067485,49921,"Diellia falcata","Plants","2 ",1
34841,1999,37515.306122449,49921,"Diellia falcata","Plants","2 ",1
34841,2000,113767.961672474,49921,"Diellia falcata","Plants","2 ",1
34841,2001,39581.3664596273,49921,"Diellia falcata","Plants","2 ",1
34841,2002,41553.9188438021,49921,"Diellia falcata","Plants","2 ",1
34841,2003,97431.2461956522,49921,"Diellia falcata","Plants","2 ",1
34841,2004,135935.132874537,49921,"Diellia falcata","Plants","2 ",1
34841,2005,25019.5268817204,49921,"Diellia falcata","Plants","2 ",1
34841,2006,8510.41666666667,49921,"Diellia falcata","Plants","2 ",1
34841,2007,61290.3704775687,49921,"Diellia falcata","Plants","2 ",1
34841,2008,5236.69298653042,49921,"Diellia falcata","Plants","2 ",1
34841,2009,6741.67832167832,49921,"Diellia falcata","Plants","2 ",1
34841,2010,2928.61348005502,49921,"Diellia falcata","Plants","2 ",1
34841,2011,3853.59537572254,49921,"Diellia falcata","Plants","2 ",1
34841,2012,13944.8662891986,49921,"Diellia falcata","Plants","2 ",1
34841,2013,10404.6527896996,49921,"Diellia falcata","Plants","2 ",1
34888,2014,40176.9328263625,49988,"Ayenia limitaris","Plants","2 ",1
34888,2015,311531.407594937,49988,"Ayenia limitaris","Plants","2 ",1
34888,2016,67198.25,49988,"Ayenia limitaris","Plants","2 ",1
34888,1996,66234.7992351816,49988,"Ayenia limitaris","Plants","2 ",1
34888,1997,15271.0280373832,49988,"Ayenia limitaris","Plants","2 ",1
34888,1998,3007.36196319018,49988,"Ayenia limitaris","Plants","2 ",1
34888,1999,15006.1224489796,49988,"Ayenia limitaris","Plants","2 ",1
34888,2000,4697.03832752613,49988,"Ayenia limitaris","Plants","2 ",1
34888,2001,7196.61208356861,49988,"Ayenia limitaris","Plants","2 ",1
34888,2002,8174.5414118955,49988,"Ayenia limitaris","Plants","2 ",1
34888,2003,14253.097826087,49988,"Ayenia limitaris","Plants","2 ",1
34888,2004,1557.01429327687,49988,"Ayenia limitaris","Plants","2 ",1
34888,2005,75669.7619047619,49988,"Ayenia limitaris","Plants","2 ",1
34888,2006,58314.5907738095,49988,"Ayenia limitaris","Plants","2 ",1
34888,2007,60299.5658465991,49988,"Ayenia limitaris","Plants","2 ",1
34888,2008,310900.185787274,49988,"Ayenia limitaris","Plants","2 ",1
34888,2009,68588.006993007,49988,"Ayenia limitaris","Plants","2 ",1
34888,2010,98083.8280605227,49988,"Ayenia limitaris","Plants","2 ",1
34888,2011,57532.5660293464,49988,"Ayenia limitaris","Plants","2 ",1
34888,2012,40672.0818815331,49988,"Ayenia limitaris","Plants","2 ",1
34888,2013,32504.678111588,49988,"Ayenia limitaris","Plants","2 ",1
34907,2016,3976.7475,50027,"Cupressus goveniana","Plants","2 ",1
34907,1998,3007.36196319018,50027,"Cupressus goveniana","Plants","2 ",1
34907,1999,23539.0156062425,50027,"Cupressus goveniana","Plants","2 ",1
34907,2000,92517.4216027874,50027,"Cupressus goveniana","Plants","2 ",1
34907,2001,0,50027,"Cupressus goveniana","Plants","2 ",1
34907,2002,0,50027,"Cupressus goveniana","Plants","2 ",1
34907,2003,7992.39130434783,50027,"Cupressus goveniana","Plants","2 ",1
34907,2004,1293.61937533086,50027,"Cupressus goveniana","Plants","2 ",1
34907,2005,48.9447004608295,50027,"Cupressus goveniana","Plants","2 ",1
34907,2006,23063.2291666667,50027,"Cupressus goveniana","Plants","2 ",1
34907,2007,76955.2518089725,50027,"Cupressus goveniana","Plants","2 ",1
34907,2008,10604.3032977241,50027,"Cupressus goveniana","Plants","2 ",1
34907,2009,228.531468531469,50027,"Cupressus goveniana","Plants","2 ",1
34907,2010,2079.02338376891,50027,"Cupressus goveniana","Plants","2 ",1
34907,2011,20161.6273899511,50027,"Cupressus goveniana","Plants","2 ",1
34907,2012,37085.2526132404,50027,"Cupressus goveniana","Plants","2 ",1
34934,2014,105544.181242079,50069,"Navarretia fossalis","Plants","2 ",1
34934,2015,337945.327848101,50069,"Navarretia fossalis","Plants","2 ",1
34934,2016,133467.1625,50069,"Navarretia fossalis","Plants","2 ",1
34934,1999,102688.955582233,50069,"Navarretia fossalis","Plants","2 ",1
34934,2000,886900.470383275,50069,"Navarretia fossalis","Plants","2 ",1
34934,2001,815192.081874647,50069,"Navarretia fossalis","Plants","2 ",1
34934,2002,308112.090050028,50069,"Navarretia fossalis","Plants","2 ",1
34934,2003,30171.277173913,50069,"Navarretia fossalis","Plants","2 ",1
34934,2004,135287.674430916,50069,"Navarretia fossalis","Plants","2 ",1
34934,2005,212340.935483871,50069,"Navarretia fossalis","Plants","2 ",1
34934,2006,5197.43303571429,50069,"Navarretia fossalis","Plants","2 ",1
34934,2007,64077.1562952243,50069,"Navarretia fossalis","Plants","2 ",1
34934,2008,559264.011611705,50069,"Navarretia fossalis","Plants","2 ",1
34934,2009,549979.261538461,50069,"Navarretia fossalis","Plants","2 ",1
34934,2010,514718.990371389,50069,"Navarretia fossalis","Plants","2 ",1
34934,2011,689421.944419742,50069,"Navarretia fossalis","Plants","2 ",1
34934,2012,136136.183362369,50069,"Navarretia fossalis","Plants","2 ",1
34934,2013,70515.1648068669,50069,"Navarretia fossalis","Plants","2 ",1
34946,2014,167359.705956907,50099,"Ivesia webberi","Plants","2 ",1
34946,2015,171073.594936709,50099,"Ivesia webberi","Plants","2 ",1
34946,2016,136110.1575,50099,"Ivesia webberi","Plants","2 ",1
34963,2014,18466.8922686946,50118,"Stenogyne bifida","Plants","1",1
34963,2015,8851.52278481013,50118,"Stenogyne bifida","Plants","1",1
34963,2016,63257.24625,50118,"Stenogyne bifida","Plants","1",1
34963,1996,31242.8298279159,50118,"Stenogyne bifida","Plants","1",1
34963,1997,5802.99065420561,50118,"Stenogyne bifida","Plants","1",1
34963,1998,4962.1472392638,50118,"Stenogyne bifida","Plants","1",1
34963,1999,19905.1800720288,50118,"Stenogyne bifida","Plants","1",1
34963,2000,17976.8466898955,50118,"Stenogyne bifida","Plants","1",1
34963,2001,276.792772444946,50118,"Stenogyne bifida","Plants","1",1
34963,2002,136.242356864925,50118,"Stenogyne bifida","Plants","1",1
34963,2003,266.413043478261,50118,"Stenogyne bifida","Plants","1",1
34963,2004,312.700370566437,50118,"Stenogyne bifida","Plants","1",1
34963,2005,5833.20430107527,50118,"Stenogyne bifida","Plants","1",1
34963,2006,4351.25446428571,50118,"Stenogyne bifida","Plants","1",1
34963,2007,709.406657018813,50118,"Stenogyne bifida","Plants","1",1
34963,2008,3984.44031583836,50118,"Stenogyne bifida","Plants","1",1
34963,2009,6741.67832167832,50118,"Stenogyne bifida","Plants","1",1
34963,2010,8036.26822558459,50118,"Stenogyne bifida","Plants","1",1
34963,2011,22068.8083592708,50118,"Stenogyne bifida","Plants","1",1
34963,2012,9873.38806620209,50118,"Stenogyne bifida","Plants","1",1
34963,2013,18205.7755364807,50118,"Stenogyne bifida","Plants","1",1
34964,2014,15645.1875792142,50139,"Clermontia drepanomorpha","Plants","1",1
34964,2015,14752.5379746835,50139,"Clermontia drepanomorpha","Plants","1",1
34964,2016,8256.80625,50139,"Clermontia drepanomorpha","Plants","1",1
34964,1998,19547.8527607362,50139,"Clermontia drepanomorpha","Plants","1",1
34964,1999,16183.0732292917,50139,"Clermontia drepanomorpha","Plants","1",1
34964,2000,18688.5191637631,50139,"Clermontia drepanomorpha","Plants","1",1
34964,2001,276.792772444946,50139,"Clermontia drepanomorpha","Plants","1",1
34964,2002,408.727070594775,50139,"Clermontia drepanomorpha","Plants","1",1
34964,2003,666.032608695652,50139,"Clermontia drepanomorpha","Plants","1",1
34964,2004,564.417681312864,50139,"Clermontia drepanomorpha","Plants","1",1
34964,2005,12374.2242703533,50139,"Clermontia drepanomorpha","Plants","1",1
34964,2006,6456.97470238095,50139,"Clermontia drepanomorpha","Plants","1",1
34964,2007,42682.6338639653,50139,"Clermontia drepanomorpha","Plants","1",1
34964,2008,3984.44031583836,50139,"Clermontia drepanomorpha","Plants","1",1
34964,2009,39730.1958041958,50139,"Clermontia drepanomorpha","Plants","1",1
34964,2010,30313.2847317744,50139,"Clermontia drepanomorpha","Plants","1",1
34964,2011,11644.7020898177,50139,"Clermontia drepanomorpha","Plants","1",1
34964,2012,37622.2094947735,50139,"Clermontia drepanomorpha","Plants","1",1
34964,2013,14658.6630901288,50139,"Clermontia drepanomorpha","Plants","1",1
34966,2014,21494.6590621039,50159,"Astelia waialealae","Plants","1",1
34966,2015,26563.8759493671,50159,"Astelia waialealae","Plants","1",1
34966,2016,21035.7075,50159,"Astelia waialealae","Plants","1",1
34966,2010,13468.7001375516,50159,"Astelia waialealae","Plants","1",1
34966,2011,24149.2703423744,50159,"Astelia waialealae","Plants","1",1
34966,2012,24212.1650696864,50159,"Astelia waialealae","Plants","1",1
34966,2013,22296.7364806867,50159,"Astelia waialealae","Plants","1",1
34980,2014,133710.489226869,50179,"Hesperomannia arbuscula","Plants","1",1
34980,2015,179452.498734177,50179,"Hesperomannia arbuscula","Plants","1",1
34980,2016,8118.9375,50179,"Hesperomannia arbuscula","Plants","1",1
34980,1996,9372.84894837476,50179,"Hesperomannia arbuscula","Plants","1",1
34980,1997,9315.32710280374,50179,"Hesperomannia arbuscula","Plants","1",1
34980,1998,22705.5828220859,50179,"Hesperomannia arbuscula","Plants","1",1
34980,1999,18831.212484994,50179,"Hesperomannia arbuscula","Plants","1",1
34980,2000,20111.8641114983,50179,"Hesperomannia arbuscula","Plants","1",1
34980,2001,968.774703557312,50179,"Hesperomannia arbuscula","Plants","1",1
34980,2002,2043.63535297387,50179,"Hesperomannia arbuscula","Plants","1",1
34980,2003,1332.0652173913,50179,"Hesperomannia arbuscula","Plants","1",1
34980,2004,13481.1487559555,50179,"Hesperomannia arbuscula","Plants","1",1
34980,2005,67743.2304147465,50179,"Hesperomannia arbuscula","Plants","1",1
34980,2006,151272.65625,50179,"Hesperomannia arbuscula","Plants","1",1
34980,2007,189065.150506512,50179,"Hesperomannia arbuscula","Plants","1",1
34980,2008,107439.863910822,50179,"Hesperomannia arbuscula","Plants","1",1
34980,2009,138578.054545455,50179,"Hesperomannia arbuscula","Plants","1",1
34980,2010,171623.942228336,50179,"Hesperomannia arbuscula","Plants","1",1
34980,2011,122618.658514896,50179,"Hesperomannia arbuscula","Plants","1",1
34980,2012,127107.194686411,50179,"Hesperomannia arbuscula","Plants","1",1
34980,2013,121343.434763948,50179,"Hesperomannia arbuscula","Plants","1",1
34984,2014,169481.420785805,50203,"Arctostaphylos glandulosa","Plants","5",1
34984,2015,105175.82278481,50203,"Arctostaphylos glandulosa","Plants","5",1
34984,2016,99061.25,50203,"Arctostaphylos glandulosa","Plants","5",1
34984,1997,87044.8598130841,50203,"Arctostaphylos glandulosa","Plants","5",1
34984,1998,33682.4539877301,50203,"Arctostaphylos glandulosa","Plants","5",1
34984,1999,28541.056422569,50203,"Arctostaphylos glandulosa","Plants","5",1
34984,2000,52991.1324041812,50203,"Arctostaphylos glandulosa","Plants","5",1
34984,2001,31034.0056465274,50203,"Arctostaphylos glandulosa","Plants","5",1
34984,2002,261763.802668149,50203,"Arctostaphylos glandulosa","Plants","5",1
34984,2003,14652.7173913043,50203,"Arctostaphylos glandulosa","Plants","5",1
34984,2004,6975.42403388036,50203,"Arctostaphylos glandulosa","Plants","5",1
34984,2005,82828.2380952381,50203,"Arctostaphylos glandulosa","Plants","5",1
34984,2008,45969.0571295866,50203,"Arctostaphylos glandulosa","Plants","5",1
34984,2009,5690.43356643357,50203,"Arctostaphylos glandulosa","Plants","5",1
34984,2010,55930.2242090784,50203,"Arctostaphylos glandulosa","Plants","5",1
34984,2011,60940.4259670965,50203,"Arctostaphylos glandulosa","Plants","5",1
34984,2013,48715.9918454936,50203,"Arctostaphylos glandulosa","Plants","5",1
35017,2014,291760.122940431,50252,"Helonias bullata","Plants","3",1
35017,2015,177727.491139241,50252,"Helonias bullata","Plants","3",1
35017,2016,289232.2975,50252,"Helonias bullata","Plants","3",1
35017,1996,48645.086042065,50252,"Helonias bullata","Plants","3",1
35017,1997,28724.8037383178,50252,"Helonias bullata","Plants","3",1
35017,1998,25186.6564417178,50252,"Helonias bullata","Plants","3",1
35017,1999,45106.6386554622,50252,"Helonias bullata","Plants","3",1
35017,2000,25122.0383275261,50252,"Helonias bullata","Plants","3",1
35017,2001,37574.6188594015,50252,"Helonias bullata","Plants","3",1
35017,2002,38286.8271261812,50252,"Helonias bullata","Plants","3",1
35017,2003,26574.7010869565,50252,"Helonias bullata","Plants","3",1
35017,2004,41974.5103229222,50252,"Helonias bullata","Plants","3",1
35017,2005,114934.706605223,50252,"Helonias bullata","Plants","3",1
35017,2006,875600.297619048,50252,"Helonias bullata","Plants","3",1
35017,2007,929187.933429812,50252,"Helonias bullata","Plants","3",1
35017,2008,834319.033906177,50252,"Helonias bullata","Plants","3",1
35017,2009,323581.134265734,50252,"Helonias bullata","Plants","3",1
35017,2010,982862.237964237,50252,"Helonias bullata","Plants","3",1
35017,2011,715207.031124944,50252,"Helonias bullata","Plants","3",1
35017,2012,216377.610627178,50252,"Helonias bullata","Plants","3",1
35017,2013,410144.869957082,50252,"Helonias bullata","Plants","3",1
35085,2014,14728.7807351077,50356,"Sidalcea oregana","Plants","5",1
35085,2015,13192.9987341772,50356,"Sidalcea oregana","Plants","5",1
35085,2016,435583.55,50356,"Sidalcea oregana","Plants","5",1
35085,2000,347296.167247387,50356,"Sidalcea oregana","Plants","5",1
35085,2001,42764.4833427442,50356,"Sidalcea oregana","Plants","5",1
35085,2002,72889.6609227348,50356,"Sidalcea oregana","Plants","5",1
35085,2003,55280.7065217391,50356,"Sidalcea oregana","Plants","5",1
35085,2004,72593.1964002117,50356,"Sidalcea oregana","Plants","5",1
35085,2005,67912.6543778802,50356,"Sidalcea oregana","Plants","5",1
35085,2006,29745.1220238095,50356,"Sidalcea oregana","Plants","5",1
35085,2007,36044.9522431259,50356,"Sidalcea oregana","Plants","5",1
35085,2008,399321.74686484,50356,"Sidalcea oregana","Plants","5",1
35085,2009,52662.7916083916,50356,"Sidalcea oregana","Plants","5",1
35085,2010,19991.2145804677,50356,"Sidalcea oregana","Plants","5",1
35085,2011,38617.690084482,50356,"Sidalcea oregana","Plants","5",1
35085,2012,62538.9303135888,50356,"Sidalcea oregana","Plants","5",1
35085,2013,767927.754077253,50356,"Sidalcea oregana","Plants","5",1
35086,2015,14602.582278481,50340,"Sidalcea oregana","Plants","5",1
35086,1998,1954.78527607362,50340,"Sidalcea oregana","Plants","5",1
35086,1999,17654.2617046819,50340,"Sidalcea oregana","Plants","5",1
35086,2000,19215.1567944251,50340,"Sidalcea oregana","Plants","5",1
35086,2001,0,50340,"Sidalcea oregana","Plants","5",1
35086,2002,0,50340,"Sidalcea oregana","Plants","5",1
35086,2003,5670.60163043478,50340,"Sidalcea oregana","Plants","5",1
35086,2004,1534.95659078878,50340,"Sidalcea oregana","Plants","5",1
35086,2005,1709.29953917051,50340,"Sidalcea oregana","Plants","5",1
35086,2006,11084.2098214286,50340,"Sidalcea oregana","Plants","5",1
35086,2007,331.056439942113,50340,"Sidalcea oregana","Plants","5",1
35086,2008,5794.51463074779,50340,"Sidalcea oregana","Plants","5",1
35086,2009,17139.8601398601,50340,"Sidalcea oregana","Plants","5",1
35086,2010,1239.54745529574,50340,"Sidalcea oregana","Plants","5",1
35086,2011,9808.35927078702,50340,"Sidalcea oregana","Plants","5",1
35086,2012,7445.87325783972,50340,"Sidalcea oregana","Plants","5",1
35107,1996,9372.84894837476,50394,"Gahnia lanaiensis","Plants","1",1
35107,1997,5497.57009345794,50394,"Gahnia lanaiensis","Plants","1",1
35107,1998,4661.41104294479,50394,"Gahnia lanaiensis","Plants","1",1
35107,1999,16403.7515006002,50394,"Gahnia lanaiensis","Plants","1",1
35107,2000,17976.8466898955,50394,"Gahnia lanaiensis","Plants","1",1
35107,2001,276.792772444946,50394,"Gahnia lanaiensis","Plants","1",1
35107,2002,136.242356864925,50394,"Gahnia lanaiensis","Plants","1",1
35107,2003,266.413043478261,50394,"Gahnia lanaiensis","Plants","1",1
35107,2004,312.700370566437,50394,"Gahnia lanaiensis","Plants","1",1
35107,2005,5279.75268817204,50394,"Gahnia lanaiensis","Plants","1",1
35107,2006,19125.337797619,50394,"Gahnia lanaiensis","Plants","1",1
35107,2007,591.172214182344,50394,"Gahnia lanaiensis","Plants","1",1
35107,2008,4098.28146771946,50394,"Gahnia lanaiensis","Plants","1",1
35107,2009,3085.17482517482,50394,"Gahnia lanaiensis","Plants","1",1
35107,2010,5394.22283356259,50394,"Gahnia lanaiensis","Plants","1",1
35107,2011,5923.1591818586,50394,"Gahnia lanaiensis","Plants","1",1
35107,2012,14257.6463414634,50394,"Gahnia lanaiensis","Plants","1",1
35107,2013,8367.06180257511,50394,"Gahnia lanaiensis","Plants","1",1
35160,2014,7996.03802281369,50464,"Tetramolopium capillare","Plants","1",1
35160,2015,8836.01012658228,50464,"Tetramolopium capillare","Plants","1",1
35160,2016,12142.6625,50464,"Tetramolopium capillare","Plants","1",1
35160,1996,76544.9330783939,50464,"Tetramolopium capillare","Plants","1",1
35160,2001,0,50464,"Tetramolopium capillare","Plants","1",1
35160,2002,136.242356864925,50464,"Tetramolopium capillare","Plants","1",1
35160,2003,0,50464,"Tetramolopium capillare","Plants","1",1
35160,2004,172.569084171519,50464,"Tetramolopium capillare","Plants","1",1
35160,2005,367.712749615975,50464,"Tetramolopium capillare","Plants","1",1
35160,2006,729.464285714286,50464,"Tetramolopium capillare","Plants","1",1
35160,2007,709.406657018813,50464,"Tetramolopium capillare","Plants","1",1
35160,2008,4781.32837900604,50464,"Tetramolopium capillare","Plants","1",1
35160,2009,2650.96503496503,50464,"Tetramolopium capillare","Plants","1",1
35160,2010,1910.45392022008,50464,"Tetramolopium capillare","Plants","1",1
35160,2011,8278.25522454424,50464,"Tetramolopium capillare","Plants","1",1
35160,2012,7852.59407665505,50464,"Tetramolopium capillare","Plants","1",1
35160,2013,16641.5536480687,50464,"Tetramolopium capillare","Plants","1",1
35184,2014,307301.761723701,50506,"Phlox nivalis","Plants","4",1
35184,2015,13134.0506329114,50506,"Phlox nivalis","Plants","4",1
35184,2016,9701.875,50506,"Phlox nivalis","Plants","4",1
35184,1996,61548.3747609943,50506,"Phlox nivalis","Plants","4",1
35184,1997,29014.953271028,50506,"Phlox nivalis","Plants","4",1
35184,1998,28569.9386503067,50506,"Phlox nivalis","Plants","4",1
35184,1999,33690.2160864346,50506,"Phlox nivalis","Plants","4",1
35184,2000,46828.0487804878,50506,"Phlox nivalis","Plants","4",1
35184,2001,61171.2027103331,50506,"Phlox nivalis","Plants","4",1
35184,2002,63488.938299055,50506,"Phlox nivalis","Plants","4",1
35184,2003,163151.347826087,50506,"Phlox nivalis","Plants","4",1
35184,2004,127156.167284277,50506,"Phlox nivalis","Plants","4",1
35184,2005,120343.723502304,50506,"Phlox nivalis","Plants","4",1
35184,2006,95863.7648809524,50506,"Phlox nivalis","Plants","4",1
35184,2007,77857.3806078147,50506,"Phlox nivalis","Plants","4",1
35184,2008,22768.2303762192,50506,"Phlox nivalis","Plants","4",1
35184,2009,213676.923076923,50506,"Phlox nivalis","Plants","4",1
35184,2010,343236.646492435,50506,"Phlox nivalis","Plants","4",1
35184,2011,302985.666963095,50506,"Phlox nivalis","Plants","4",1
35184,2012,389007.646777003,50506,"Phlox nivalis","Plants","4",1
35184,2013,388254.178969957,50506,"Phlox nivalis","Plants","4",1
35199,2014,165716.386565272,50541,"Nothocestrum breviflorum","Plants","1",1
35199,2015,81989.5696202532,50541,"Nothocestrum breviflorum","Plants","1",1
35199,2016,68305.285,50541,"Nothocestrum breviflorum","Plants","1",1
35199,1996,31242.8298279159,50541,"Nothocestrum breviflorum","Plants","1",1
35199,2001,45053.5595708639,50541,"Nothocestrum breviflorum","Plants","1",1
35199,2002,62262.7570872707,50541,"Nothocestrum breviflorum","Plants","1",1
35199,2003,60742.1739130435,50541,"Nothocestrum breviflorum","Plants","1",1
35199,2004,56803.7739544733,50541,"Nothocestrum breviflorum","Plants","1",1
35199,2005,61341.5145929339,50541,"Nothocestrum breviflorum","Plants","1",1
35199,2006,64692.5401785714,50541,"Nothocestrum breviflorum","Plants","1",1
35199,2007,2128.21997105644,50541,"Nothocestrum breviflorum","Plants","1",1
35199,2008,386939.244774733,50541,"Nothocestrum breviflorum","Plants","1",1
35199,2009,61155.020979021,50541,"Nothocestrum breviflorum","Plants","1",1
35199,2010,83729.5763411279,50541,"Nothocestrum breviflorum","Plants","1",1
35199,2011,80384.9533125834,50541,"Nothocestrum breviflorum","Plants","1",1
35199,2012,90310.1694250871,50541,"Nothocestrum breviflorum","Plants","1",1
35199,2013,161321.03304721,50541,"Nothocestrum breviflorum","Plants","1",1
35202,2014,517.743979721166,50562,"Quercus hinckleyi","Plants","2 ",1
35202,2015,103.417721518987,50562,"Quercus hinckleyi","Plants","2 ",1
35202,2016,612.75,50562,"Quercus hinckleyi","Plants","2 ",1
35202,1996,624.856596558317,50562,"Quercus hinckleyi","Plants","2 ",1
35202,1997,0,50562,"Quercus hinckleyi","Plants","2 ",1
35202,1998,0,50562,"Quercus hinckleyi","Plants","2 ",1
35202,1999,0,50562,"Quercus hinckleyi","Plants","2 ",1
35202,2000,0,50562,"Quercus hinckleyi","Plants","2 ",1
35202,2001,0,50562,"Quercus hinckleyi","Plants","2 ",1
35202,2002,0,50562,"Quercus hinckleyi","Plants","2 ",1
35202,2003,0,50562,"Quercus hinckleyi","Plants","2 ",1
35202,2004,129.751191106405,50562,"Quercus hinckleyi","Plants","2 ",1
35202,2005,8031.95084485407,50562,"Quercus hinckleyi","Plants","2 ",1
35202,2006,8206.47321428571,50562,"Quercus hinckleyi","Plants","2 ",1
35202,2007,1537.0477568741,50562,"Quercus hinckleyi","Plants","2 ",1
35202,2008,5692.05759405481,50562,"Quercus hinckleyi","Plants","2 ",1
35202,2009,8684.1958041958,50562,"Quercus hinckleyi","Plants","2 ",1
35202,2010,337.138927097662,50562,"Quercus hinckleyi","Plants","2 ",1
35202,2011,544.908848377056,50562,"Quercus hinckleyi","Plants","2 ",1
35202,2012,485.716463414634,50562,"Quercus hinckleyi","Plants","2 ",1
35202,2013,368.175965665236,50562,"Quercus hinckleyi","Plants","2 ",1
35258,2014,45627.7414448669,50638,"Streptanthus albidus","Plants","2 ",1
35258,2015,393659.556962025,50638,"Streptanthus albidus","Plants","2 ",1
35258,2016,322071.6125,50638,"Streptanthus albidus","Plants","2 ",1
35258,1996,15621.4149139579,50638,"Streptanthus albidus","Plants","2 ",1
35258,1997,2290.65420560748,50638,"Streptanthus albidus","Plants","2 ",1
35258,1998,47065.2147239264,50638,"Streptanthus albidus","Plants","2 ",1
35258,1999,17654.2617046819,50638,"Streptanthus albidus","Plants","2 ",1
35258,2000,19215.1567944251,50638,"Streptanthus albidus","Plants","2 ",1
35258,2001,0,50638,"Streptanthus albidus","Plants","2 ",1
35258,2002,0,50638,"Streptanthus albidus","Plants","2 ",1
35258,2003,2561.56141304348,50638,"Streptanthus albidus","Plants","2 ",1
35258,2004,0,50638,"Streptanthus albidus","Plants","2 ",1
35258,2005,42440.0752688172,50638,"Streptanthus albidus","Plants","2 ",1
35258,2006,6311.0818452381,50638,"Streptanthus albidus","Plants","2 ",1
35258,2007,112537.907380608,50638,"Streptanthus albidus","Plants","2 ",1
35258,2008,7485.05573618207,50638,"Streptanthus albidus","Plants","2 ",1
35258,2009,14766.5608391608,50638,"Streptanthus albidus","Plants","2 ",1
35258,2010,142759.231086657,50638,"Streptanthus albidus","Plants","2 ",1
35258,2011,18526.9008448199,50638,"Streptanthus albidus","Plants","2 ",1
35258,2012,84333.1881533101,50638,"Streptanthus albidus","Plants","2 ",1
35258,2013,54700.4291845494,50638,"Streptanthus albidus","Plants","2 ",1
35304,2014,9942.75538656527,50704,"Stenogyne campanulata","Plants","1",1
35304,2015,10090.4670886076,50704,"Stenogyne campanulata","Plants","1",1
35304,2016,11941.47625,50704,"Stenogyne campanulata","Plants","1",1
35304,1996,9372.84894837476,50704,"Stenogyne campanulata","Plants","1",1
35304,1997,5344.85981308411,50704,"Stenogyne campanulata","Plants","1",1
35304,1998,6014.72392638037,50704,"Stenogyne campanulata","Plants","1",1
35304,1999,16697.9891956783,50704,"Stenogyne campanulata","Plants","1",1
35304,2000,17976.8466898955,50704,"Stenogyne campanulata","Plants","1",1
35304,2001,276.792772444946,50704,"Stenogyne campanulata","Plants","1",1
35304,2002,136.242356864925,50704,"Stenogyne campanulata","Plants","1",1
35304,2003,266.413043478261,50704,"Stenogyne campanulata","Plants","1",1
35304,2004,4464.73848597141,50704,"Stenogyne campanulata","Plants","1",1
35304,2005,453.05222734255,50704,"Stenogyne campanulata","Plants","1",1
35304,2006,3135.4806547619,50704,"Stenogyne campanulata","Plants","1",1
35304,2007,2719.39218523878,50704,"Stenogyne campanulata","Plants","1",1
35304,2008,6261.26335346029,50704,"Stenogyne campanulata","Plants","1",1
35304,2009,4913.42657342657,50704,"Stenogyne campanulata","Plants","1",1
35304,2010,3933.28748280605,50704,"Stenogyne campanulata","Plants","1",1
35304,2011,9186.07336594042,50704,"Stenogyne campanulata","Plants","1",1
35304,2012,10334.5518292683,50704,"Stenogyne campanulata","Plants","1",1
35304,2013,16320.7145922747,50704,"Stenogyne campanulata","Plants","1",1
35330,2014,33964.0050697085,50750,"Galium buxifolium","Plants","2 ",1
35330,2015,15498.1797468354,50750,"Galium buxifolium","Plants","2 ",1
35330,2016,12667.585,50750,"Galium buxifolium","Plants","2 ",1
35330,1997,1832.52336448598,50750,"Galium buxifolium","Plants","2 ",1
35330,1998,4511.04294478528,50750,"Galium buxifolium","Plants","2 ",1
35330,1999,42664.4657863145,50750,"Galium buxifolium","Plants","2 ",1
35330,2000,125966.027874564,50750,"Galium buxifolium","Plants","2 ",1
35330,2001,1383.96386222473,50750,"Galium buxifolium","Plants","2 ",1
35330,2002,1362.42356864925,50750,"Galium buxifolium","Plants","2 ",1
